query acc.ver, subject acc.ver, % identity, alignment length, mismatches, gap opens, q. start, q. end, s. start, s. end, evalue, bit score, % positives, query/sbjct frames,,,,,,,,,,,,,,,
KFM61014.1,XM_054865581.1,43.728,574,309,7,25,589,275,1981,2.35E-163,496,65.51,0,2,,,,,,,,,,,,,,
KFM61014.1,XM_054866903.1,43.847,577,304,7,25,598,467,2146,4.71E-154,489,63.6,0,2,,,,,,,,,,,,,,
KFM61014.1,XM_054866136.1,44.539,586,309,7,18,591,138,1883,2.07E-151,481,61.6,0,3,,,,,,,,,,,,,,
KFM61014.1,XM_054866137.1,44.539,586,309,7,18,591,191,1936,2.85E-151,481,61.6,0,2,,,,,,,,,,,,,,
KFM61016.1,XM_054863840.1,60.85,447,173,2,90,535,2,1339,0,580,76.06,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854147.1,69.084,524,154,3,10,533,253,1800,0,665,81.49,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854147.1,69.084,524,154,3,10,533,253,1800,0,665,81.49,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854145.1,66.919,529,162,4,10,533,200,1762,0,629,79.4,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854145.1,66.919,529,162,4,10,533,200,1762,0,629,79.4,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854144.1,66.919,529,162,4,10,533,159,1721,0,629,79.4,0,3,,,,,,,,,,,,,,
KFM61102.1,XM_054854144.1,66.919,529,162,4,10,533,159,1721,0,629,79.4,0,3,,,,,,,,,,,,,,
KFM61102.1,XM_054854143.1,66.919,529,162,4,10,533,253,1815,0,628,79.4,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854143.1,66.919,529,162,4,10,533,253,1815,0,628,79.4,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,72.951,366,96,2,10,375,253,1341,6.64E-174,502,85.25,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,68.919,74,23,0,421,494,1340,1561,5.56E-19,90.5,77.03,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,72.951,366,96,2,10,375,253,1341,6.64E-174,502,85.25,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,68.919,74,23,0,421,494,1340,1561,5.56E-19,90.5,77.03,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854147.1,69.084,524,154,3,10,533,253,1800,0,665,81.49,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854147.1,69.084,524,154,3,10,533,253,1800,0,665,81.49,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854145.1,66.919,529,162,4,10,533,200,1762,0,629,79.4,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854145.1,66.919,529,162,4,10,533,200,1762,0,629,79.4,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854144.1,66.919,529,162,4,10,533,159,1721,0,629,79.4,0,3,,,,,,,,,,,,,,
KFM61102.1,XM_054854144.1,66.919,529,162,4,10,533,159,1721,0,629,79.4,0,3,,,,,,,,,,,,,,
KFM61102.1,XM_054854143.1,66.919,529,162,4,10,533,253,1815,0,628,79.4,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854143.1,66.919,529,162,4,10,533,253,1815,0,628,79.4,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,72.951,366,96,2,10,375,253,1341,6.64E-174,502,85.25,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,68.919,74,23,0,421,494,1340,1561,5.56E-19,90.5,77.03,0,2,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,72.951,366,96,2,10,375,253,1341,6.64E-174,502,85.25,0,1,,,,,,,,,,,,,,
KFM61102.1,XM_054854148.1,68.919,74,23,0,421,494,1340,1561,5.56E-19,90.5,77.03,0,2,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,49.074,108,52,2,1,106,51,371,2.74E-23,93.6,62.04,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,42.857,105,58,2,2,106,819,1127,1.57E-17,77,59.05,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,40.952,105,60,2,2,106,651,959,1.77E-17,77,61.9,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,40.952,105,60,2,2,106,483,791,4.07E-17,75.9,60,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,42.857,105,58,2,2,106,315,623,4.11E-17,75.9,59.05,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,40.952,105,60,2,2,106,987,1295,6.93E-16,72.4,57.14,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,39.623,106,62,2,1,106,228,539,1.57E-15,71.2,56.6,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,39.048,105,62,2,2,106,1407,1715,2.45E-15,70.9,56.19,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,38.095,105,63,2,2,106,1743,2051,2.39E-14,68.2,54.29,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,39.048,105,62,2,2,106,1659,1967,3.27E-14,67.8,53.33,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,38.095,105,63,2,2,106,1155,1463,1.77E-13,65.5,54.29,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,40.86,93,49,3,19,106,12,287,7.50E-13,63.9,55.91,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,38.372,86,52,1,2,87,1827,2081,6.50E-11,58.2,54.65,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867005.1,39.344,61,37,0,2,62,1911,2093,3.76E-07,47.4,60.66,0,3,,,,,,,,,,,,,,
KFM62840.1,XM_054867024.1,48,100,50,2,7,106,166,459,1.01E-20,86.3,62,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867024.1,44.762,105,56,2,2,106,235,543,9.11E-19,80.5,61.9,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867024.1,41.905,105,59,2,2,106,403,711,1.13E-15,71.6,56.19,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867024.1,38.095,105,63,2,2,106,571,879,5.70E-14,67,57.14,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867024.1,30.476,105,43,2,2,106,739,963,1.34E-05,43.1,42.86,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,45.714,105,55,2,2,106,385,693,2.64E-20,84.7,60.95,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,44.762,105,56,2,2,106,301,609,9.65E-19,80.5,59.05,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,41.441,111,58,2,2,106,28,357,1.35E-18,79.7,59.46,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,38.739,111,61,2,2,106,637,966,5.02E-17,75.5,58.56,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,45.882,85,44,2,22,106,4,252,2.73E-15,70.5,62.35,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,38.393,112,60,3,2,106,721,1050,6.91E-15,69.3,58.04,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,41.964,112,56,4,2,106,196,525,7.77E-15,69.3,58.04,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,38.739,111,61,2,2,106,553,882,2.13E-14,68.2,57.66,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866969.1,39.806,103,60,2,2,104,826,1128,1.77E-13,65.5,56.31,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054860786.1,43.81,105,57,2,2,106,838,1146,2.72E-20,84.7,60.95,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054860786.1,38.298,94,56,2,13,106,16,291,1.28E-13,65.9,56.38,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054860786.1,38.235,102,61,2,5,106,763,1062,1.91E-12,62.4,52.94,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054860786.1,37.113,97,59,2,2,98,67,351,5.67E-12,61.2,53.61,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054860786.1,33.333,105,63,3,2,106,1006,1299,1.35E-10,57.4,52.38,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861536.1,44.762,105,56,2,2,106,320,628,6.68E-20,83.2,64.76,0,2,,,,,,,,,,,,,,
KFM62840.1,XM_054861536.1,44.762,105,56,2,2,106,488,796,2.37E-19,81.6,61.9,0,2,,,,,,,,,,,,,,
KFM62840.1,XM_054861536.1,41.905,105,59,2,2,106,656,964,1.47E-17,77,60.95,0,2,,,,,,,,,,,,,,
KFM62840.1,XM_054861536.1,40.952,105,60,2,2,106,68,376,1.53E-15,71.2,57.14,0,2,,,,,,,,,,,,,,
KFM62840.1,XM_054861536.1,46.296,54,29,0,2,55,824,985,2.79E-09,53.5,66.67,0,2,,,,,,,,,,,,,,
KFM62840.1,XM_054867038.1,43.81,105,57,2,2,106,826,1134,8.47E-20,83.6,60,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867038.1,41.905,105,59,2,2,106,658,966,3.78E-18,78.6,61.9,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867038.1,40.952,105,60,2,2,106,406,714,3.05E-17,76.3,60,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867038.1,38.679,106,63,2,1,106,319,630,1.77E-16,73.9,60.38,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867038.1,37.143,105,64,2,2,106,574,882,3.89E-14,67.4,59.05,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054867038.1,38.889,54,33,0,2,55,994,1155,7.35E-07,46.6,62.96,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866997.1,47.619,105,53,2,2,106,355,663,8.75E-20,82.8,58.1,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866997.1,45.714,105,55,2,2,106,19,327,6.51E-19,80.5,58.1,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866997.1,44.762,105,56,2,2,106,187,495,7.05E-18,77.4,57.14,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866997.1,40,105,61,2,2,106,523,831,2.34E-14,67.8,53.33,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866997.1,35.238,105,66,2,2,106,691,999,2.44E-14,67.8,56.19,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866997.1,45.783,83,43,2,24,106,1,243,2.69E-14,67.8,60.24,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866997.1,42.308,52,30,0,2,53,859,1014,1.96E-05,42.4,59.62,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866986.1,40,105,62,1,2,106,619,930,1.05E-19,82.8,61.9,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866986.1,44,100,54,2,7,106,805,1098,3.23E-16,73.2,55,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866986.1,40,105,59,2,2,106,373,675,2.60E-15,70.5,54.29,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866986.1,44,100,54,2,2,101,874,1167,1.08E-14,68.9,56,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866986.1,37.143,105,64,2,2,106,289,597,1.56E-12,62.8,52.38,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866986.1,38.636,88,52,2,19,106,256,513,1.10E-10,57.4,56.82,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861535.1,44.762,105,56,2,2,106,103,411,1.18E-19,82.8,64.76,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861535.1,44.762,105,56,2,2,106,271,579,3.99E-19,81.3,61.9,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861535.1,41.905,105,59,2,2,106,439,747,2.26E-17,76.6,60.95,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861535.1,42.593,108,48,3,2,106,607,897,1.47E-16,74.3,58.33,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861535.1,43.284,67,37,1,2,68,841,1038,9.67E-10,54.7,64.18,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861535.1,38.75,80,47,2,18,97,805,1038,7.97E-07,46.6,52.5,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054861535.1,41.667,48,27,1,59,106,19,159,6.84E-04,38.1,62.5,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,46.667,105,54,2,2,106,529,837,1.72E-19,81.6,60,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,43.81,105,57,2,2,106,25,333,8.10E-18,77.4,57.14,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,43.81,105,57,2,2,106,361,669,3.34E-17,75.5,57.14,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,43.81,105,57,2,2,106,109,417,5.76E-17,74.7,57.14,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,42.857,105,58,2,2,106,445,753,7.80E-17,74.7,56.19,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,44.211,95,51,2,2,96,697,975,2.33E-15,70.5,58.95,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,40.952,105,60,2,2,106,277,585,4.74E-14,67,54.29,0,1,,,,,,,,,,,,,,
KFM62840.1,XM_054866940.1,42.353,85,47,2,22,106,1,249,3.38E-12,61.6,56.47,0,1,,,,,,,,,,,,,,
KFM66893.1,XM_054863639.1,66.859,694,228,2,1,693,106,2184,0,987,82.13,0,1,,,,,,,,,,,,,,
KFM66893.1,XM_054863810.1,52.897,673,314,2,22,693,232,2244,0,750,73.11,0,1,,,,,,,,,,,,,,
KFM66893.1,XM_054864506.1,51.618,680,325,3,15,693,92,2122,0,744,70.88,0,2,,,,,,,,,,,,,,
KFM66893.1,XM_054854458.1,44.58,655,349,5,37,690,97,2022,0,592,67.02,0,1,,,,,,,,,,,,,,
KFM66893.1,XM_054851705.1,41.705,657,380,3,38,693,134,2098,0,537,61.19,0,2,,,,,,,,,,,,,,
KFM66893.1,XM_054851499.1,41.798,634,364,3,63,693,243,2138,1.09E-178,526,62.78,0,3,,,,,,,,,,,,,,
KFM66893.1,XM_054864399.1,40.254,631,375,2,63,693,192,2078,1.09E-175,519,61.01,0,3,,,,,,,,,,,,,,
KFM66893.1,XM_054850813.1,36.547,643,384,6,63,687,202,2112,2.44E-158,474,58.16,0,1,,,,,,,,,,,,,,
KFM66893.1,XM_054861364.1,36.503,589,365,5,63,648,233,1981,1.10E-139,430,58.91,0,2,,,,,,,,,,,,,,
KFM66893.1,XM_054850814.1,33.121,628,365,6,63,687,121,1848,8.53E-133,405,54.14,0,1,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,60.87,230,83,3,1,228,3,677,2.34E-80,249,71.3,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,53.612,263,88,3,1,233,201,977,1.15E-78,245,64.64,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,60.714,196,72,2,37,230,6,584,1.35E-66,214,71.43,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,50,256,94,7,1,231,405,1145,1.68E-60,198,60.94,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,40.304,263,95,7,1,207,504,1274,1.44E-39,142,50.95,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,60.87,230,83,3,1,228,3,677,2.34E-80,249,71.3,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,53.612,263,88,3,1,233,201,977,1.15E-78,245,64.64,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,60.714,196,72,2,37,230,6,584,1.35E-66,214,71.43,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,50,256,94,7,1,231,405,1145,1.68E-60,198,60.94,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859649.1,40.304,263,95,7,1,207,504,1274,1.44E-39,142,50.95,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,60.345,232,85,3,1,230,3,683,6.52E-80,250,71.55,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,60.435,230,84,3,1,228,201,875,3.76E-79,248,70.87,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,59.914,232,86,3,1,230,102,782,5.83E-79,248,71.12,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,53.612,263,88,3,1,233,399,1175,3.70E-78,245,64.64,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,50,256,94,7,1,231,603,1343,5.11E-60,198,60.94,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,40.304,263,95,7,1,207,702,1472,2.73E-39,142,50.95,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,60.345,232,85,3,1,230,3,683,6.52E-80,250,71.55,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,60.435,230,84,3,1,228,201,875,3.76E-79,248,70.87,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,59.914,232,86,3,1,230,102,782,5.83E-79,248,71.12,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,53.612,263,88,3,1,233,399,1175,3.70E-78,245,64.64,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,50,256,94,7,1,231,603,1343,5.11E-60,198,60.94,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859647.1,40.304,263,95,7,1,207,702,1472,2.73E-39,142,50.95,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,60.345,232,85,3,1,230,3,683,1.05E-79,249,71.55,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,60.435,230,84,3,1,228,201,875,6.08E-79,248,70.87,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,59.914,232,86,3,1,230,102,782,9.31E-79,247,71.12,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,53.612,263,88,3,1,233,399,1175,5.97E-78,245,64.64,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,50,256,94,7,1,231,603,1343,8.22E-60,197,60.94,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,40.304,263,95,7,1,207,702,1472,2.71E-39,142,50.95,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,60.345,232,85,3,1,230,3,683,1.05E-79,249,71.55,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,60.435,230,84,3,1,228,201,875,6.08E-79,248,70.87,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,59.914,232,86,3,1,230,102,782,9.31E-79,247,71.12,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,53.612,263,88,3,1,233,399,1175,5.97E-78,245,64.64,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,50,256,94,7,1,231,603,1343,8.22E-60,197,60.94,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859648.1,40.304,263,95,7,1,207,702,1472,2.71E-39,142,50.95,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,56.436,202,77,5,34,228,8,601,2.09E-61,191,67.33,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,56.345,197,81,3,2,195,17,601,1.23E-60,189,67.51,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,54.706,170,72,4,1,167,113,616,5.59E-50,162,66.47,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,61.29,62,24,0,169,230,8,193,1.34E-15,73.2,72.58,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,56.436,202,77,5,34,228,8,601,2.09E-61,191,67.33,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,56.345,197,81,3,2,195,17,601,1.23E-60,189,67.51,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,54.706,170,72,4,1,167,113,616,5.59E-50,162,66.47,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054858705.1,61.29,62,24,0,169,230,8,193,1.34E-15,73.2,72.58,0,2,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,44.361,266,110,9,1,231,1683,2471,9.01E-50,174,57.52,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,49.289,211,88,8,1,200,1869,2477,1.11E-45,162,62.56,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,34.375,320,115,14,1,228,1311,2261,2.09E-30,118,44.38,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,36.641,262,109,10,2,228,1230,1949,1.37E-26,107,46.18,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,33.766,231,100,8,34,228,1221,1862,8.05E-19,85.1,44.16,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,34.307,137,72,5,103,232,1221,1598,4.74E-09,56.2,45.26,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,44.361,266,110,9,1,231,1683,2471,9.01E-50,174,57.52,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,49.289,211,88,8,1,200,1869,2477,1.11E-45,162,62.56,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,34.375,320,115,14,1,228,1311,2261,2.09E-30,118,44.38,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,36.641,262,109,10,2,228,1230,1949,1.37E-26,107,46.18,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,33.766,231,100,8,34,228,1221,1862,8.05E-19,85.1,44.16,0,3,,,,,,,,,,,,,,
KFM67624.1,XM_054859646.1,34.307,137,72,5,103,232,1221,1598,4.74E-09,56.2,45.26,0,3,,,,,,,,,,,,,,
KFM68178.1,XM_054865348.1,83.333,120,19,1,112,230,1,360,1.47E-68,222,90,0,1,,,,,,,,,,,,,,
KFM68178.1,XM_054868749.1,69.403,134,13,2,112,244,1,321,1.65E-53,186,71.64,0,1,,,,,,,,,,,,,,
KFM68178.1,XM_054868749.1,70.213,47,14,0,233,279,288,428,1.13E-13,71.2,82.98,0,3,,,,,,,,,,,,,,
KFM68178.1,XM_054867242.1,33.659,205,123,6,66,264,5067,4474,1.39E-24,103,48.78,0,-1,,,,,,,,,,,,,,
KFM68178.1,XM_054852699.1,32.87,216,130,7,67,279,6788,6177,1.75E-24,103,49.54,0,-2,,,,,,,,,,,,,,
KFM68178.1,XM_054850152.1,34.562,217,123,8,66,279,3413,4015,1.83E-24,103,50.69,0,2,,,,,,,,,,,,,,
KFM68178.1,XM_054854394.1,39.683,126,75,1,155,279,1524,1147,1.42E-23,100,55.56,0,-1,,,,,,,,,,,,,,
KFM68178.1,XM_054857723.1,37.5,120,70,4,126,243,1126,1476,7.62E-20,72.8,54.17,0,1,,,,,,,,,,,,,,
KFM68178.1,XM_054857723.1,41.86,43,25,0,67,109,951,1079,7.62E-20,42.7,60.47,0,3,,,,,,,,,,,,,,
KFM68178.1,XM_054861848.1,40.299,134,73,5,125,254,6267,5875,5.63E-19,86.3,54.48,0,-2,,,,,,,,,,,,,,
KFM68178.1,XM_054861848.1,45.833,24,13,0,83,106,6392,6321,5.63E-19,26.2,62.5,0,-3,,,,,,,,,,,,,,
KFM68178.1,XM_054852277.1,30.636,173,112,3,68,234,1610,1098,3.98E-14,72.8,45.66,0,-1,,,,,,,,,,,,,,
KFM68178.1,XM_054852277.1,23.239,142,93,4,134,275,4316,3939,9.18E-05,44.3,45.77,0,-1,,,,,,,,,,,,,,
KFM68178.1,XM_054865962.1,28.502,207,118,5,79,279,2927,3475,9.30E-14,71.6,42.03,0,2,,,,,,,,,,,,,,
KFM70064.1,XM_054861119.1,84.244,311,49,0,44,354,262,1194,0,570,93.25,0,1,,,,,,,,,,,,,,
KFM71801.1,XM_054850871.1,76.23,244,58,0,55,298,37,768,3.24E-141,400,88.11,0,1,,,,,,,,,,,,,,
KFM71801.1,XM_054850302.1,60.265,302,116,1,1,298,34,939,2.21E-140,399,78.15,0,1,,,,,,,,,,,,,,
KFM71801.1,XM_054850303.1,60.265,302,116,1,1,298,45,950,2.45E-140,399,78.15,0,3,,,,,,,,,,,,,,
KFM71801.1,XM_054868347.1,50,298,149,0,1,298,171,1064,5.27E-105,326,72.48,0,3,,,,,,,,,,,,,,
KFM71801.1,XM_054855731.1,52.349,298,142,0,1,298,119,1012,8.84E-105,311,72.15,0,2,,,,,,,,,,,,,,
KFM71801.1,XM_054855730.1,52.349,298,142,0,1,298,350,1243,9.01E-104,311,72.15,0,2,,,,,,,,,,,,,,
KFM71801.1,XM_054850301.1,41.503,306,168,7,1,298,139,1047,7.11E-77,242,61.11,0,1,,,,,,,,,,,,,,
KFM71801.1,XM_054861103.1,39.796,294,170,3,8,298,10,879,9.03E-75,233,58.16,0,1,,,,,,,,,,,,,,
KFM71801.1,XM_054865493.1,29.766,299,194,9,5,289,137,1027,1.43E-37,136,51.84,0,2,,,,,,,,,,,,,,
KFM73208.1,XM_054860799.1,78.068,383,84,0,1,383,13,1161,0,600,89.3,0,1,,,,,,,,,,,,,,
KFM73208.1,XM_054855971.1,30.211,331,215,6,52,376,307,1269,6.29E-33,130,50.76,0,1,,,,,,,,,,,,,,
KFM74388.1,XM_054858168.1,87.192,406,52,0,2,407,165,1382,0,755,92.86,0,3,,,,,,,,,,,,,,
KFM74388.1,XM_054859739.1,73.383,402,107,0,2,403,197,1402,0,653,86.57,0,2,,,,,,,,,,,,,,
KFM74388.1,XM_054853374.1,62.315,406,153,0,2,407,61,1278,0,561,78.82,0,1,,,,,,,,,,,,,,
KFM74388.1,XM_054859347.1,49.51,408,198,6,2,406,209,1417,9.00E-132,389,65.69,0,2,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KFM74388.1,XM_054858168.1,87.192,406,52,0,2,407,165,1382,0,755,92.86,0,3,,,,,,,,,,,,,,
KFM74388.1,XM_054858168.1,87.192,406,52,0,2,407,165,1382,0,755,92.86,0,3,,,,,,,,,,,,,,
KFM74388.1,XM_054859739.1,73.383,402,107,0,2,403,197,1402,0,653,86.57,0,2,,,,,,,,,,,,,,
KFM74388.1,XM_054859739.1,73.383,402,107,0,2,403,197,1402,0,653,86.57,0,2,,,,,,,,,,,,,,
KFM74388.1,XM_054853374.1,62.315,406,153,0,2,407,61,1278,0,561,78.82,0,1,,,,,,,,,,,,,,
KFM74388.1,XM_054853374.1,62.315,406,153,0,2,407,61,1278,0,561,78.82,0,1,,,,,,,,,,,,,,
KFM74388.1,XM_054859347.1,49.51,408,198,6,2,406,209,1417,9.00E-132,389,65.69,0,2,,,,,,,,,,,,,,
KFM74388.1,XM_054859347.1,49.51,408,198,6,2,406,209,1417,9.00E-132,389,65.69,0,2,,,,,,,,,,,,,,
KFM74388.1,XM_054858168.1,87.192,406,52,0,2,407,165,1382,0,755,92.86,0,3,,,,,,,,,,,,,,
KFM74388.1,XM_054858168.1,87.192,406,52,0,2,407,165,1382,0,755,92.86,0,3,,,,,,,,,,,,,,
KFM74388.1,XM_054859739.1,73.383,402,107,0,2,403,197,1402,0,653,86.57,0,2,,,,,,,,,,,,,,
KFM74388.1,XM_054859739.1,73.383,402,107,0,2,403,197,1402,0,653,86.57,0,2,,,,,,,,,,,,,,
KFM74388.1,XM_054853374.1,62.315,406,153,0,2,407,61,1278,0,561,78.82,0,1,,,,,,,,,,,,,,
