HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0036830	OG0001644	gnl|BL_ORD_ID|14268 lcl|NC_072738.1_cds_XP_054717989.1_14269 [gene=LOC129227452] [db_xref=GeneID:129227452] [protein=citron Rho-interacting kinase-like] [protein_id=XP_054717989.1] [location=complement(join(86496931..86497072,86497339..86497530,86503159..86503240,86503320..86503400,86505452..86505583,86506897..86507005,86508452..86508678,86511328..86511475,86516410..86516490,86521528..86521636,86539089..86539334,86549270..86549435,86554426..86554704,86556884..86557040,86564657..86564764,86586143..86586283,86594958..86595198,86595344..86595427,86617567..86617676,86617899..86618015,86621070..86621141,86630703..86630756,86631584..86631832,86633730..86633871,86643440..86643531,86644254..86644391,86659501..86659623,86664805..86665023,86677155..86677247,86683269..86683431,86696062..86696186,86699051..86699306,86701504..86701681,86702058..86702214,86702310..86702516,86702627..86702720,86707370..86707614,86715477..86715652,86721554..86721755))] [gbkey=CDS]	gnl|BL_ORD_ID|14268 lcl|NC_072738.1_cds_XP_054717989.1_14269	LOC129227452	GeneID:129227452	citron Rho-interacting kinase-like	XP_054717989.1	complement(join(86496931..86497072,86497339..86497530,86503159..86503240,86503320..86503400,86505452..86505583,86506897..86507005,86508452..86508678,86511328..86511475,86516410..86516490,86521528..86521636,86539089..86539334,86549270..86549435,86554426..86554704,86556884..86557040,86564657..86564764,86586143..86586283,86594958..86595198,86595344..86595427,86617567..86617676,86617899..86618015,86621070..86621141,86630703..86630756,86631584..86631832,86633730..86633871,86643440..86643531,86644254..86644391,86659501..86659623,86664805..86665023,86677155..86677247,86683269..86683431,86696062..86696186,86699051..86699306,86701504..86701681,86702058..86702214,86702310..86702516,86702627..86702720,86707370..86707614,86715477..86715652,86721554..86721755))	CDS	0.0	3258	5940	[1, 5859]
N5.HOG0036852	OG0001646	gnl|BL_ORD_ID|16510 lcl|NC_072739.1_cds_XP_054721036.1_16511 [gene=LOC129230644] [db_xref=GeneID:129230644] [protein=40S ribosomal protein S2] [protein_id=XP_054721036.1] [location=join(156243543..156243767,156252165..156252446,156254850..156255009,156258771..156258940)] [gbkey=CDS]	gnl|BL_ORD_ID|16510 lcl|NC_072739.1_cds_XP_054721036.1_16511	LOC129230644	GeneID:129230644	40S ribosomal protein S2	XP_054721036.1	join(156243543..156243767,156252165..156252446,156254850..156255009,156258771..156258940)	CDS	7.52034e-163	648	678	[121, 798]
N5.HOG0036853	OG0001646	gnl|BL_ORD_ID|16510 lcl|NC_072739.1_cds_XP_054721036.1_16511 [gene=LOC129230644] [db_xref=GeneID:129230644] [protein=40S ribosomal protein S2] [protein_id=XP_054721036.1] [location=join(156243543..156243767,156252165..156252446,156254850..156255009,156258771..156258940)] [gbkey=CDS]	gnl|BL_ORD_ID|16510 lcl|NC_072739.1_cds_XP_054721036.1_16511	LOC129230644	GeneID:129230644	40S ribosomal protein S2	XP_054721036.1	join(156243543..156243767,156252165..156252446,156254850..156255009,156258771..156258940)	CDS	2.05709e-164	654	717	[121, 837]
N5.HOG0036857	OG0001646	gnl|BL_ORD_ID|16510 lcl|NC_072739.1_cds_XP_054721036.1_16511 [gene=LOC129230644] [db_xref=GeneID:129230644] [protein=40S ribosomal protein S2] [protein_id=XP_054721036.1] [location=join(156243543..156243767,156252165..156252446,156254850..156255009,156258771..156258940)] [gbkey=CDS]	gnl|BL_ORD_ID|16510 lcl|NC_072739.1_cds_XP_054721036.1_16511	LOC129230644	GeneID:129230644	40S ribosomal protein S2	XP_054721036.1	join(156243543..156243767,156252165..156252446,156254850..156255009,156258771..156258940)	CDS	2.90899e-71	309	336	[121, 456]
N5.HOG0036873	OG0001648	gnl|BL_ORD_ID|13364 lcl|NC_072737.1_cds_XP_054717660.1_13365 [gene=LOC129227045] [db_xref=GeneID:129227045] [protein=vacuolar protein sorting-associated protein 4-like] [protein_id=XP_054717660.1] [location=complement(join(157175475..157175576,157177894..157178034,157182002..157182089,157182924..157183055,157186585..157186666,157188603..157188751,157192643..157192761,157197458..157197615,157201482..157201561,157210803..157210953,157211373..157211484,157216164..157216178))] [gbkey=CDS]	gnl|BL_ORD_ID|13364 lcl|NC_072737.1_cds_XP_054717660.1_13365	LOC129227045	GeneID:129227045	vacuolar protein sorting-associated protein 4-like	XP_054717660.1	complement(join(157175475..157175576,157177894..157178034,157182002..157182089,157182924..157183055,157186585..157186666,157188603..157188751,157192643..157192761,157197458..157197615,157201482..157201561,157210803..157210953,157211373..157211484,157216164..157216178))	CDS	2.81439e-109	471	942	[376, 1317]
N5.HOG0036874	OG0001648	gnl|BL_ORD_ID|13364 lcl|NC_072737.1_cds_XP_054717660.1_13365 [gene=LOC129227045] [db_xref=GeneID:129227045] [protein=vacuolar protein sorting-associated protein 4-like] [protein_id=XP_054717660.1] [location=complement(join(157175475..157175576,157177894..157178034,157182002..157182089,157182924..157183055,157186585..157186666,157188603..157188751,157192643..157192761,157197458..157197615,157201482..157201561,157210803..157210953,157211373..157211484,157216164..157216178))] [gbkey=CDS]	gnl|BL_ORD_ID|13364 lcl|NC_072737.1_cds_XP_054717660.1_13365	LOC129227045	GeneID:129227045	vacuolar protein sorting-associated protein 4-like	XP_054717660.1	complement(join(157175475..157175576,157177894..157178034,157182002..157182089,157182924..157183055,157186585..157186666,157188603..157188751,157192643..157192761,157197458..157197615,157201482..157201561,157210803..157210953,157211373..157211484,157216164..157216178))	CDS	0.0	1059	1251	[1, 1251]
N5.HOG0036877	OG0001649	gnl|BL_ORD_ID|16632 lcl|NC_072740.1_cds_XP_054721992.1_16633 [gene=LOC129231653] [db_xref=GeneID:129231653] [protein=GTP-binding protein 8-like] [protein_id=XP_054721992.1] [location=complement(join(12515253..12515328,12516985..12517106,12520785..12520884,12525735..12525865,12530061..12530159,12532217..12532492))] [gbkey=CDS]	gnl|BL_ORD_ID|16632 lcl|NC_072740.1_cds_XP_054721992.1_16633	LOC129231653	GeneID:129231653	GTP-binding protein 8-like	XP_054721992.1	complement(join(12515253..12515328,12516985..12517106,12520785..12520884,12525735..12525865,12530061..12530159,12532217..12532492))	CDS	4.42297e-145	582	783	[19, 801]
N5.HOG0036879	OG0001650	gnl|BL_ORD_ID|3059 lcl|NC_072732.1_cds_XP_054708122.1_3060 [gene=LOC129217807] [db_xref=GeneID:129217807] [protein=uncharacterized protein LOC129217807] [protein_id=XP_054708122.1] [location=complement(join(32798144..32798220,32799351..32799445,32802337..32802440,32804252..32804315,32806133..32806312,32818873..32819000,32819480..32819554))] [gbkey=CDS]	gnl|BL_ORD_ID|3059 lcl|NC_072732.1_cds_XP_054708122.1_3060	LOC129217807	GeneID:129217807	uncharacterized protein LOC129217807	XP_054708122.1	complement(join(32798144..32798220,32799351..32799445,32802337..32802440,32804252..32804315,32806133..32806312,32818873..32819000,32819480..32819554))	CDS	2.65062e-108	441	534	[184, 717]
N5.HOG0036883	OG0001650	gnl|BL_ORD_ID|3037 lcl|NC_072732.1_cds_XP_054707139.1_3038 [gene=LOC129216944] [db_xref=GeneID:129216944] [protein=uncharacterized protein LOC129216944] [protein_id=XP_054707139.1] [location=join(30948647..30948922,30956316..30956467,30957701..30957880,30958799..30958862,30960399..30960502,30967459..30967553,30970741..30970817)] [gbkey=CDS]	gnl|BL_ORD_ID|3037 lcl|NC_072732.1_cds_XP_054707139.1_3038	LOC129216944	GeneID:129216944	uncharacterized protein LOC129216944	XP_054707139.1	join(30948647..30948922,30956316..30956467,30957701..30957880,30958799..30958862,30960399..30960502,30967459..30967553,30970741..30970817)	CDS	2.89834e-173	810	933	[19, 948]
N5.HOG0036884	OG0001651	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT
N5.HOG0036891	OG0001652	gnl|BL_ORD_ID|11154 lcl|NC_072736.1_cds_XP_054715105.1_11155 [gene=LOC129224647] [db_xref=GeneID:129224647] [protein=chondroitin sulfate N-acetylgalactosaminyltransferase 1-like] [protein_id=XP_054715105.1] [location=89692143..89693834] [gbkey=CDS]	gnl|BL_ORD_ID|11154 lcl|NC_072736.1_cds_XP_054715105.1_11155	LOC129224647	GeneID:129224647	chondroitin sulfate N-acetylgalactosaminyltransferase 1-like	XP_054715105.1	89692143..89693834	CDS	8.84211e-134	534	669	[409, 1077]
N5.HOG0036895	OG0001652	gnl|BL_ORD_ID|7999 lcl|NC_072734.1_cds_XP_054711283.1_8000 [gene=LOC129220875] [db_xref=GeneID:129220875] [protein=chondroitin sulfate N-acetylgalactosaminyltransferase 2-like] [protein_id=XP_054711283.1] [location=join(141491951..141491971,141533123..141533398,141537758..141539143)] [gbkey=CDS]	gnl|BL_ORD_ID|7999 lcl|NC_072734.1_cds_XP_054711283.1_8000	LOC129220875	GeneID:129220875	chondroitin sulfate N-acetylgalactosaminyltransferase 2-like	XP_054711283.1	join(141491951..141491971,141533123..141533398,141537758..141539143)	CDS	0.0	1095	1353	[1, 1353]
N5.HOG0036912	OG0001653	gnl|BL_ORD_ID|16391 lcl|NC_072739.1_cds_XP_054720916.1_16392 [gene=LOC129230537] [db_xref=GeneID:129230537] [protein=zinc finger protein GLI4-like] [protein_id=XP_054720916.1] [location=complement(join(142178238..142180858,142181735..142181866,142183535..142183694,142185347..142185478,142187802..142188062,142189078..142189242,142190519..142190668,142192921..142193148,142193509..142193666,142194874..142195062,142195694..142195798,142196727..142196929,142199012..142199138,142267309..142267324))] [gbkey=CDS]	gnl|BL_ORD_ID|16391 lcl|NC_072739.1_cds_XP_054720916.1_16392	LOC129230537	GeneID:129230537	zinc finger protein GLI4-like	XP_054720916.1	complement(join(142178238..142180858,142181735..142181866,142183535..142183694,142185347..142185478,142187802..142188062,142189078..142189242,142190519..142190668,142192921..142193148,142193509..142193666,142194874..142195062,142195694..142195798,142196727..142196929,142199012..142199138,142267309..142267324))	CDS	0.0	1950	3462	[1, 3384]
N5.HOG0036915	OG0001654	gnl|BL_ORD_ID|3978 lcl|NC_072732.1_cds_XP_054706711.1_3979 [gene=LOC129216522] [db_xref=GeneID:129216522] [protein=uncharacterized protein LOC129216522] [protein_id=XP_054706711.1] [location=complement(join(124396120..124396242,124401500..124401580,124402580..124402642,124404176..124404268,124404460..124404554,124410250..124410379,124446690..124446725))] [gbkey=CDS]	gnl|BL_ORD_ID|3978 lcl|NC_072732.1_cds_XP_054706711.1_3979	LOC129216522	GeneID:129216522	uncharacterized protein LOC129216522	XP_054706711.1	complement(join(124396120..124396242,124401500..124401580,124402580..124402642,124404176..124404268,124404460..124404554,124410250..124410379,124446690..124446725))	CDS	1.18388e-114	507	588	[37, 621]
N5.HOG0036918	OG0001654	gnl|BL_ORD_ID|5344 lcl|NC_072733.1_cds_XP_054709071.1_5345 [gene=LOC129218773] [db_xref=GeneID:129218773] [protein=uncharacterized protein LOC129218773] [protein_id=XP_054709071.1] [location=join(64555600..64555728,64611548..64611677,64685572..64685666,64687922..64688014,64690101..64690163,64715633..64715713,64723324..64723488)] [gbkey=CDS]	gnl|BL_ORD_ID|5344 lcl|NC_072733.1_cds_XP_054709071.1_5345	LOC129218773	GeneID:129218773	uncharacterized protein LOC129218773	XP_054709071.1	join(64555600..64555728,64611548..64611677,64685572..64685666,64687922..64688014,64690101..64690163,64715633..64715713,64723324..64723488)	CDS	7.59961e-149	588	732	[28, 756]
N5.HOG0036920	OG0001655	gnl|BL_ORD_ID|7219 lcl|NC_072734.1_cds_XP_054711850.1_7220 [gene=LOC129221400] [db_xref=GeneID:129221400] [protein=AP2-associated protein kinase 1-like isoform X3] [protein_id=XP_054711850.1] [location=join(72060428..72060554,72061730..72061848,72062562..72062667,72072341..72072480,72073816..72073937,72074667..72074748,72074874..72075006,72075092..72075195,72075287..72075369,72076101..72076249,72079367..72079631,72081411..72081637,72083530..72083622,72089936..72090001,72090613..72092462)] [gbkey=CDS]	gnl|BL_ORD_ID|7219 lcl|NC_072734.1_cds_XP_054711850.1_7220	LOC129221400	GeneID:129221400	AP2-associated protein kinase 1-like isoform X3	XP_054711850.1	join(72060428..72060554,72061730..72061848,72062562..72062667,72072341..72072480,72073816..72073937,72074667..72074748,72074874..72075006,72075092..72075195,72075287..72075369,72076101..72076249,72079367..72079631,72081411..72081637,72083530..72083622,72089936..72090001,72090613..72092462)	CDS	2.93362e-53	351	903	[1, 870]
N5.HOG0036926	OG0001655	gnl|BL_ORD_ID|14679 lcl|NC_072738.1_cds_XP_054718197.1_14680 [gene=LOC129227634] [db_xref=GeneID:129227634] [protein=cyclin-G-associated kinase-like] [frame=3] [partial=5'] [exception=annotated by transcript or proteomic data] [protein_id=XP_054718197.1] [location=join(<133766741..133767012,133772859..133772992,133775943..133776056,133776343..133776423,133778050..133778167,133778781..133778860,133780626..133780804,133780888..133780958,133782688..133782931,133786230..133786468,133787957..133788212,133789247..133789495,133790951..133791108,133792246..133792419,133794927..133795022)] [gbkey=CDS]	gnl|BL_ORD_ID|14679 lcl|NC_072738.1_cds_XP_054718197.1_14680	LOC129227634	GeneID:129227634	cyclin-G-associated kinase-like	XP_054718197.1	join(<133766741..133767012,133772859..133772992,133775943..133776056,133776343..133776423,133778050..133778167,133778781..133778860,133780626..133780804,133780888..133780958,133782688..133782931,133786230..133786468,133787957..133788212,133789247..133789495,133790951..133791108,133792246..133792419,133794927..133795022)	CDS	0.0	1860	2505	[1, 2463]
N5.HOG0036938	OG0001656	gnl|BL_ORD_ID|9212 lcl|NC_072735.1_cds_XP_054712364.1_9213 [gene=LOC129221980] [db_xref=GeneID:129221980] [protein=transmembrane protein 245-like isoform X2] [protein_id=XP_054712364.1] [location=complement(join(85996074..85996092,85996781..85996969,85997294..85997468,85997643..85997880,86007665..86007787,86012535..86012765,86020443..86020616,86025990..86026094,86027020..86027168,86028129..86028375,86034197..86034318,86036183..86036402,86041243..86041490,86042929..86043214))] [gbkey=CDS]	gnl|BL_ORD_ID|9212 lcl|NC_072735.1_cds_XP_054712364.1_9213	LOC129221980	GeneID:129221980	transmembrane protein 245-like isoform X2	XP_054712364.1	complement(join(85996074..85996092,85996781..85996969,85997294..85997468,85997643..85997880,86007665..86007787,86012535..86012765,86020443..86020616,86025990..86026094,86027020..86027168,86028129..86028375,86034197..86034318,86036183..86036402,86041243..86041490,86042929..86043214))	CDS	0.0	1848	2529	[10, 2526]
N5.HOG0036940	OG0001657	gnl|BL_ORD_ID|2657 lcl|NC_072731.1_cds_XP_054717689.1_2658 [gene=LOC129227095] [db_xref=GeneID:129227095] [protein=uncharacterized protein LOC129227095] [protein_id=XP_054717689.1] [location=complement(join(259663751..259663850,259671186..259671267,259671366..259671515,259685864..259686040,259702371..259702802,259723120..259723226,259744545..259744770,259789660..259789747))] [gbkey=CDS]	gnl|BL_ORD_ID|2657 lcl|NC_072731.1_cds_XP_054717689.1_2658	LOC129227095	GeneID:129227095	uncharacterized protein LOC129227095	XP_054717689.1	complement(join(259663751..259663850,259671186..259671267,259671366..259671515,259685864..259686040,259702371..259702802,259723120..259723226,259744545..259744770,259789660..259789747))	CDS	5.29031e-153	693	1362	[1, 1356]
N5.HOG0036949	OG0001658	gnl|BL_ORD_ID|4179 lcl|NC_072732.1_cds_XP_054706189.1_4180 [gene=LOC129216070] [db_xref=GeneID:129216070] [protein=cGMP-dependent 3',5'-cyclic phosphodiesterase-like] [protein_id=XP_054706189.1] [location=complement(join(148919749..148919923,148923113..148923258,148924834..148924946,148926922..148927021,148927135..148927209,148929598..148929645,148930641..148930728,148931864..148931989,148932072..148932142,148935507..148935620,148935881..148935955,148938519..148938631,148938720..148938754,148939361..148939442,148942111..148942171,148942285..148942363,148944768..148944831,148944916..148944955,148947544..148947655,148950164..148950285,148954311..148954376,148956071..148956112,148956198..148956272,148964581..148964633,148964717..148964781,149005861..149005937))] [gbkey=CDS]	gnl|BL_ORD_ID|4179 lcl|NC_072732.1_cds_XP_054706189.1_4180	LOC129216070	GeneID:129216070	cGMP-dependent 3',5'-cyclic phosphodiesterase-like	XP_054706189.1	complement(join(148919749..148919923,148923113..148923258,148924834..148924946,148926922..148927021,148927135..148927209,148929598..148929645,148930641..148930728,148931864..148931989,148932072..148932142,148935507..148935620,148935881..148935955,148938519..148938631,148938720..148938754,148939361..148939442,148942111..148942171,148942285..148942363,148944768..148944831,148944916..148944955,148947544..148947655,148950164..148950285,148954311..148954376,148956071..148956112,148956198..148956272,148964581..148964633,148964717..148964781,149005861..149005937))	CDS	1.41892e-104	429	588	[1630, 2217]
N5.HOG0036963	OG0001659	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT	NO_HIT
