HOG	OG	Best_hit	Subject_id	Gene	Db_xref	Protein	Protein_id	Location	Gbkey	E_val	iden	len	Coords
N5.HOG0035080	OG0001475	gnl|BL_ORD_ID|6088 lcl|NC_092205.1_cds_XP_042910667.1_6089 [gene=LOC107440418] [db_xref=GeneID:107440418] [protein=receptor-type tyrosine-protein phosphatase kappa isoform X2] [protein_id=XP_042910667.1] [location=join(94531986..94532222,94588823..94588910,94589490..94589566,94592401..94592437,94594929..94595026,94597287..94597412,94597510..94597661,94599495..94599630,94599785..94599934,94602198..94602297,94603533..94603609,94606423..94606554,94608730..94608858,94609325..94609512,94612612..94612747,94614540..94614605)] [gbkey=CDS]	gnl|BL_ORD_ID|6088 lcl|NC_092205.1_cds_XP_042910667.1_6089	LOC107440418	GeneID:107440418	receptor-type tyrosine-protein phosphatase kappa isoform X2	XP_042910667.1	join(94531986..94532222,94588823..94588910,94589490..94589566,94592401..94592437,94594929..94595026,94597287..94597412,94597510..94597661,94599495..94599630,94599785..94599934,94602198..94602297,94603533..94603609,94606423..94606554,94608730..94608858,94609325..94609512,94612612..94612747,94614540..94614605)	CDS	6.42205e-148	588	690	[274, 960]
N5.HOG0035081	OG0001475	gnl|BL_ORD_ID|6088 lcl|NC_092205.1_cds_XP_042910667.1_6089 [gene=LOC107440418] [db_xref=GeneID:107440418] [protein=receptor-type tyrosine-protein phosphatase kappa isoform X2] [protein_id=XP_042910667.1] [location=join(94531986..94532222,94588823..94588910,94589490..94589566,94592401..94592437,94594929..94595026,94597287..94597412,94597510..94597661,94599495..94599630,94599785..94599934,94602198..94602297,94603533..94603609,94606423..94606554,94608730..94608858,94609325..94609512,94612612..94612747,94614540..94614605)] [gbkey=CDS]	gnl|BL_ORD_ID|6088 lcl|NC_092205.1_cds_XP_042910667.1_6089	LOC107440418	GeneID:107440418	receptor-type tyrosine-protein phosphatase kappa isoform X2	XP_042910667.1	join(94531986..94532222,94588823..94588910,94589490..94589566,94592401..94592437,94594929..94595026,94597287..94597412,94597510..94597661,94599495..94599630,94599785..94599934,94602198..94602297,94603533..94603609,94606423..94606554,94608730..94608858,94609325..94609512,94612612..94612747,94614540..94614605)	CDS	0.0	1581	1815	[118, 1929]
N5.HOG0035082	OG0001476	gnl|BL_ORD_ID|17849 lcl|NC_092209.1_cds_XP_042905614.1_17850 [gene=LOC107457291] [db_xref=GeneID:107457291] [protein=ERI1 exoribonuclease 3] [protein_id=XP_042905614.1] [location=complement(join(65945193..65945278,65949472..65949571,65953607..65953679,65954376..65954467,65957734..65957793,65960685..65960801,65962868..65963146))] [gbkey=CDS]	gnl|BL_ORD_ID|17849 lcl|NC_092209.1_cds_XP_042905614.1_17850	LOC107457291	GeneID:107457291	ERI1 exoribonuclease 3	XP_042905614.1	complement(join(65945193..65945278,65949472..65949571,65953607..65953679,65954376..65954467,65957734..65957793,65960685..65960801,65962868..65963146))	CDS	3.06326e-107	462	777	[28, 801]
N5.HOG0035083	OG0001476	gnl|BL_ORD_ID|17823 lcl|NC_092209.1_cds_XP_042910044.1_17824 [gene=LOC107441030] [db_xref=GeneID:107441030] [protein=ERI1 exoribonuclease 3 isoform X2] [protein_id=XP_042910044.1] [location=join(64112209..64112451,64112809..64112925,64115541..64115600,64118207..64118298,64120035..64120107,64121219..64121315,64123047..64123129)] [gbkey=CDS]	gnl|BL_ORD_ID|17823 lcl|NC_092209.1_cds_XP_042910044.1_17824	LOC107441030	GeneID:107441030	ERI1 exoribonuclease 3 isoform X2	XP_042910044.1	join(64112209..64112451,64112809..64112925,64115541..64115600,64118207..64118298,64120035..64120107,64121219..64121315,64123047..64123129)	CDS	2.59951e-119	474	690	[70, 759]
N5.HOG0035085	OG0001477	gnl|BL_ORD_ID|23318 lcl|NC_092211.1_cds_XP_015929761.2_23319 [gene=LOC107456422] [db_xref=GeneID:107456422] [protein=serine/threonine-protein phosphatase CPPED1] [protein_id=XP_015929761.2] [location=complement(join(69549966..69550165,69552217..69552409,69555656..69555885,69558823..69559032,69559736..69559796))] [gbkey=CDS]	gnl|BL_ORD_ID|23318 lcl|NC_092211.1_cds_XP_015929761.2_23319	LOC107456422	GeneID:107456422	serine/threonine-protein phosphatase CPPED1	XP_015929761.2	complement(join(69549966..69550165,69552217..69552409,69555656..69555885,69558823..69559032,69559736..69559796))	CDS	5.19539e-141	543	891	[1, 891]
N5.HOG0035104	OG0001478	gnl|BL_ORD_ID|31062 lcl|NC_092214.1_cds_XP_015922508.1_31063 [gene=LOC107451048] [db_xref=GeneID:107451048] [protein=ubinuclein-2 isoform X3] [protein_id=XP_015922508.1] [location=complement(join(38426828..38426842,38438488..38439994,38440074..38440115,38441505..38441648,38443476..38443595,38452541..38452607,38455027..38455196,38456970..38457037,38459175..38459577,38463251..38463351,38467020..38467145,38467519..38467629,38467761..38467865,38474306..38474473))] [gbkey=CDS]	gnl|BL_ORD_ID|31062 lcl|NC_092214.1_cds_XP_015922508.1_31063	LOC107451048	GeneID:107451048	ubinuclein-2 isoform X3	XP_015922508.1	complement(join(38426828..38426842,38438488..38439994,38440074..38440115,38441505..38441648,38443476..38443595,38452541..38452607,38455027..38455196,38456970..38457037,38459175..38459577,38463251..38463351,38467020..38467145,38467519..38467629,38467761..38467865,38474306..38474473))	CDS	4.38951e-112	684	1047	[2116, 3135]
N5.HOG0035128	OG0001479	gnl|BL_ORD_ID|32953 lcl|NC_092215.1_cds_XP_042903586.1_32954 [gene=LOC107440518] [db_xref=GeneID:107440518] [protein=SH3 and multiple ankyrin repeat domains protein 2] [protein_id=XP_042903586.1] [location=join(41611791..41611939,41693573..41693681,41721874..41721945,41722030..41722155,41722842..41722913,41724601..41724709,41726619..41726770,41726873..41727040,41728483..41728744,41730038..41730301,41732464..41732652,41733462..41733657,41734490..41734563,41734651..41734772,41737738..41737918,41738996..41739162,41740311..41743736)] [gbkey=CDS]	gnl|BL_ORD_ID|32953 lcl|NC_092215.1_cds_XP_042903586.1_32954	LOC107440518	GeneID:107440518	SH3 and multiple ankyrin repeat domains protein 2	XP_042903586.1	join(41611791..41611939,41693573..41693681,41721874..41721945,41722030..41722155,41722842..41722913,41724601..41724709,41726619..41726770,41726873..41727040,41728483..41728744,41730038..41730301,41732464..41732652,41733462..41733657,41734490..41734563,41734651..41734772,41737738..41737918,41738996..41739162,41740311..41743736)	CDS	0.0	1911	2667	[1579, 4236]
N5.HOG0035149	OG0001480	gnl|BL_ORD_ID|31012 lcl|NC_092214.1_cds_XP_071043906.1_31013 [gene=LOC107445938] [db_xref=GeneID:107445938] [protein=uncharacterized protein isoform X2] [protein_id=XP_071043906.1] [location=complement(join(35224684..35224799,35226107..35226413,35227642..35227738,35227845..35227916,35228608..35228744,35229302..35229383,35232861..35232994,35239481..35239729,35241203..35241329,35242743..35244620,35244749..35244891,35247702..35247894,35248475..35248509,35250822..35250845))] [gbkey=CDS]	gnl|BL_ORD_ID|31012 lcl|NC_092214.1_cds_XP_071043906.1_31013	LOC107445938	GeneID:107445938	uncharacterized protein isoform X2	XP_071043906.1	complement(join(35224684..35224799,35226107..35226413,35227642..35227738,35227845..35227916,35228608..35228744,35229302..35229383,35232861..35232994,35239481..35239729,35241203..35241329,35242743..35244620,35244749..35244891,35247702..35247894,35248475..35248509,35250822..35250845))	CDS	2.51608e-144	1428	3516	[253, 3594]
N5.HOG0035158	OG0001481	gnl|BL_ORD_ID|19673 lcl|NC_092210.1_cds_XP_042897820.1_19674 [gene=LOC107447826] [db_xref=GeneID:107447826] [protein=uncharacterized protein] [protein_id=XP_042897820.1] [location=complement(join(23020306..23020437,23024315..23024416,23028334..23028615,23031940..23032050,23045809..23045923,23047287..23047432,23048616..23048699,23054103..23054255,23056139..23056429,23058588..23058698,23060586..23060743,23065410..23065824,23066646..23067112,23070382..23070682,23072042..23074393))] [gbkey=CDS]	gnl|BL_ORD_ID|19673 lcl|NC_092210.1_cds_XP_042897820.1_19674	LOC107447826	GeneID:107447826	uncharacterized protein	XP_042897820.1	complement(join(23020306..23020437,23024315..23024416,23028334..23028615,23031940..23032050,23045809..23045923,23047287..23047432,23048616..23048699,23054103..23054255,23056139..23056429,23058588..23058698,23060586..23060743,23065410..23065824,23066646..23067112,23070382..23070682,23072042..23074393))	CDS	0.0	1131	1440	[3319, 4734]
N5.HOG0035163	OG0001481	gnl|BL_ORD_ID|19673 lcl|NC_092210.1_cds_XP_042897820.1_19674 [gene=LOC107447826] [db_xref=GeneID:107447826] [protein=uncharacterized protein] [protein_id=XP_042897820.1] [location=complement(join(23020306..23020437,23024315..23024416,23028334..23028615,23031940..23032050,23045809..23045923,23047287..23047432,23048616..23048699,23054103..23054255,23056139..23056429,23058588..23058698,23060586..23060743,23065410..23065824,23066646..23067112,23070382..23070682,23072042..23074393))] [gbkey=CDS]	gnl|BL_ORD_ID|19673 lcl|NC_092210.1_cds_XP_042897820.1_19674	LOC107447826	GeneID:107447826	uncharacterized protein	XP_042897820.1	complement(join(23020306..23020437,23024315..23024416,23028334..23028615,23031940..23032050,23045809..23045923,23047287..23047432,23048616..23048699,23054103..23054255,23056139..23056429,23058588..23058698,23060586..23060743,23065410..23065824,23066646..23067112,23070382..23070682,23072042..23074393))	CDS	9.89698e-90	408	627	[4591, 5214]
N5.HOG0035165	OG0001481	gnl|BL_ORD_ID|19673 lcl|NC_092210.1_cds_XP_042897820.1_19674 [gene=LOC107447826] [db_xref=GeneID:107447826] [protein=uncharacterized protein] [protein_id=XP_042897820.1] [location=complement(join(23020306..23020437,23024315..23024416,23028334..23028615,23031940..23032050,23045809..23045923,23047287..23047432,23048616..23048699,23054103..23054255,23056139..23056429,23058588..23058698,23060586..23060743,23065410..23065824,23066646..23067112,23070382..23070682,23072042..23074393))] [gbkey=CDS]	gnl|BL_ORD_ID|19673 lcl|NC_092210.1_cds_XP_042897820.1_19674	LOC107447826	GeneID:107447826	uncharacterized protein	XP_042897820.1	complement(join(23020306..23020437,23024315..23024416,23028334..23028615,23031940..23032050,23045809..23045923,23047287..23047432,23048616..23048699,23054103..23054255,23056139..23056429,23058588..23058698,23060586..23060743,23065410..23065824,23066646..23067112,23070382..23070682,23072042..23074393))	CDS	2.34448e-113	552	627	[4594, 5220]
N5.HOG0035166	OG0001482	gnl|BL_ORD_ID|14750 lcl|NC_092208.1_cds_XP_042902406.1_14751 [gene=LOC107452694] [db_xref=GeneID:107452694] [protein=trimethylguanosine synthase isoform X1] [protein_id=XP_042902406.1] [location=join(63253336..63253436,63256647..63256872,63257825..63258870,63261793..63261894,63263878..63263977,63264771..63264945,63266121..63266252,63267930..63268143,63269445..63269523,63272528..63272653)] [gbkey=CDS]	gnl|BL_ORD_ID|14750 lcl|NC_092208.1_cds_XP_042902406.1_14751	LOC107452694	GeneID:107452694	trimethylguanosine synthase isoform X1	XP_042902406.1	join(63253336..63253436,63256647..63256872,63257825..63258870,63261793..63261894,63263878..63263977,63264771..63264945,63266121..63266252,63267930..63268143,63269445..63269523,63272528..63272653)	CDS	1.23751e-167	1008	2316	[217, 2283]
N5.HOG0035167	OG0001483	gnl|BL_ORD_ID|11561 lcl|NC_092207.1_cds_XP_015910034.1_11562 [gene=LOC107441331] [db_xref=GeneID:107441331] [protein=iduronate 2-sulfatase] [protein_id=XP_015910034.1] [location=join(59129390..59129522,59130387..59130535,59135938..59136115,59136936..59137024,59139594..59139813,59142595..59142755,59144528..59144654,59148478..59149193)] [gbkey=CDS]	gnl|BL_ORD_ID|11561 lcl|NC_092207.1_cds_XP_015910034.1_11562	LOC107441331	GeneID:107441331	iduronate 2-sulfatase	XP_015910034.1	join(59129390..59129522,59130387..59130535,59135938..59136115,59136936..59137024,59139594..59139813,59142595..59142755,59144528..59144654,59148478..59149193)	CDS	0.0	1185	1701	[91, 1770]
N5.HOG0035170	OG0001483	gnl|BL_ORD_ID|11561 lcl|NC_092207.1_cds_XP_015910034.1_11562 [gene=LOC107441331] [db_xref=GeneID:107441331] [protein=iduronate 2-sulfatase] [protein_id=XP_015910034.1] [location=join(59129390..59129522,59130387..59130535,59135938..59136115,59136936..59137024,59139594..59139813,59142595..59142755,59144528..59144654,59148478..59149193)] [gbkey=CDS]	gnl|BL_ORD_ID|11561 lcl|NC_092207.1_cds_XP_015910034.1_11562	LOC107441331	GeneID:107441331	iduronate 2-sulfatase	XP_015910034.1	join(59129390..59129522,59130387..59130535,59135938..59136115,59136936..59137024,59139594..59139813,59142595..59142755,59144528..59144654,59148478..59149193)	CDS	2.14508e-104	435	612	[115, 726]
N5.HOG0035174	OG0001484	gnl|BL_ORD_ID|30033 lcl|NC_092213.1_cds_XP_071042679.1_30034 [gene=LOC107456021] [db_xref=GeneID:107456021] [protein=SR-related and CTD-associated factor 4] [protein_id=XP_071042679.1] [location=join(85877011..85877040,85882258..85882386,85892735..85892896,85893172..85893277,85894647..85894691,85900407..85900513,85902023..85902130,85903855..85903949,85912451..85912607,85919609..85919716,85925123..85925248,85927158..85927384,85929807..85929988,85937667..85937767,85940659..85940760,85942321..85942329,85945295..85945472,85951994..85952152,85956110..85957611)] [gbkey=CDS]	gnl|BL_ORD_ID|30033 lcl|NC_092213.1_cds_XP_071042679.1_30034	LOC107456021	GeneID:107456021	SR-related and CTD-associated factor 4	XP_071042679.1	join(85877011..85877040,85882258..85882386,85892735..85892896,85893172..85893277,85894647..85894691,85900407..85900513,85902023..85902130,85903855..85903949,85912451..85912607,85919609..85919716,85925123..85925248,85927158..85927384,85929807..85929988,85937667..85937767,85940659..85940760,85942321..85942329,85945295..85945472,85951994..85952152,85956110..85957611)	CDS	5.37904e-111	618	858	[1, 822]
N5.HOG0035178	OG0001485	gnl|BL_ORD_ID|19591 lcl|NC_092210.1_cds_XP_042899995.1_19592 [gene=LOC107443879] [db_xref=GeneID:107443879] [protein=band 4.1-like protein 5 isoform X2] [protein_id=XP_042899995.1] [location=join(21070484..21070636,21116518..21116622,21116715..21116757,21117579..21117657,21119387..21119484,21122990..21123110,21125406..21125493,21125591..21125749,21128507..21128676,21130664..21130843,21131737..21132047,21133902..21134090,21135086..21135182,21135659..21135721,21135800..21135857,21137108..21137575,21142794..21142991)] [gbkey=CDS]	gnl|BL_ORD_ID|19591 lcl|NC_092210.1_cds_XP_042899995.1_19592	LOC107443879	GeneID:107443879	band 4.1-like protein 5 isoform X2	XP_042899995.1	join(21070484..21070636,21116518..21116622,21116715..21116757,21117579..21117657,21119387..21119484,21122990..21123110,21125406..21125493,21125591..21125749,21128507..21128676,21130664..21130843,21131737..21132047,21133902..21134090,21135086..21135182,21135659..21135721,21135800..21135857,21137108..21137575,21142794..21142991)	CDS	0.0	1674	2340	[1, 2334]
N5.HOG0035186	OG0001486	gnl|BL_ORD_ID|12395 lcl|NC_092207.1_cds_XP_042895958.1_12396 [gene=LOC107450389] [db_xref=GeneID:107450389] [protein=regulatory-associated protein of mTOR isoform X2] [protein_id=XP_042895958.1] [location=complement(join(86300032..86300097,86302290..86302419,86303084..86303200,86303322..86303411,86306789..86306919,86308466..86308572,86310900..86310998,86313372..86313496,86313899..86314016,86316463..86316568,86317024..86317134,86318236..86318392,86320377..86320471,86320546..86320820,86324004..86324124,86325573..86325716,86326562..86326753,86327569..86327634,86327747..86327821,86327947..86328057,86329898..86329981,86330091..86330274,86331662..86331907,86332491..86332550,86333255..86333427,86333501..86333647,86337127..86337207,86337627..86337787,86339077..86339179,86342304..86342441))] [gbkey=CDS]	gnl|BL_ORD_ID|12395 lcl|NC_092207.1_cds_XP_042895958.1_12396	LOC107450389	GeneID:107450389	regulatory-associated protein of mTOR isoform X2	XP_042895958.1	complement(join(86300032..86300097,86302290..86302419,86303084..86303200,86303322..86303411,86306789..86306919,86308466..86308572,86310900..86310998,86313372..86313496,86313899..86314016,86316463..86316568,86317024..86317134,86318236..86318392,86320377..86320471,86320546..86320820,86324004..86324124,86325573..86325716,86326562..86326753,86327569..86327634,86327747..86327821,86327947..86328057,86329898..86329981,86330091..86330274,86331662..86331907,86332491..86332550,86333255..86333427,86333501..86333647,86337127..86337207,86337627..86337787,86339077..86339179,86342304..86342441))	CDS	0.0	1692	2259	[1579, 3813]
N5.HOG0035187	OG0001486	gnl|BL_ORD_ID|12396 lcl|NC_092207.1_cds_XP_042895957.1_12397 [gene=LOC107450389] [db_xref=GeneID:107450389] [protein=regulatory-associated protein of mTOR isoform X1] [protein_id=XP_042895957.1] [location=complement(join(86300032..86300097,86302290..86302419,86303084..86303200,86303322..86303411,86306789..86306919,86308466..86308572,86310900..86310998,86313372..86313496,86313899..86314016,86316463..86316568,86317024..86317134,86318236..86318392,86320377..86320471,86320546..86320820,86321913..86322005,86324004..86324124,86325573..86325716,86326562..86326753,86327569..86327634,86327747..86327821,86327947..86328057,86329898..86329981,86330091..86330274,86331662..86331907,86332491..86332550,86333255..86333427,86333501..86333647,86337127..86337207,86337627..86337787,86339077..86339179,86342304..86342441))] [gbkey=CDS]	gnl|BL_ORD_ID|12396 lcl|NC_092207.1_cds_XP_042895957.1_12397	LOC107450389	GeneID:107450389	regulatory-associated protein of mTOR isoform X1	XP_042895957.1	complement(join(86300032..86300097,86302290..86302419,86303084..86303200,86303322..86303411,86306789..86306919,86308466..86308572,86310900..86310998,86313372..86313496,86313899..86314016,86316463..86316568,86317024..86317134,86318236..86318392,86320377..86320471,86320546..86320820,86321913..86322005,86324004..86324124,86325573..86325716,86326562..86326753,86327569..86327634,86327747..86327821,86327947..86328057,86329898..86329981,86330091..86330274,86331662..86331907,86332491..86332550,86333255..86333427,86333501..86333647,86337127..86337207,86337627..86337787,86339077..86339179,86342304..86342441))	CDS	0.0	3054	3936	[1, 3906]
N5.HOG0035195	OG0001487	gnl|BL_ORD_ID|31306 lcl|NC_092214.1_cds_XP_071043741.1_31307 [gene=LOC107443760] [db_xref=GeneID:107443760] [protein=uncharacterized protein isoform X2] [protein_id=XP_071043741.1] [location=complement(join(50784552..50784584,50786139..50786502,50788255..50788310,50788393..50789017,50791232..50791348,50791505..50791731,50792636..50792744,50794639..50794797,50796063..50796254,50801803..50801986,50805424..50805701,50807991..50808103))] [gbkey=CDS]	gnl|BL_ORD_ID|31306 lcl|NC_092214.1_cds_XP_071043741.1_31307	LOC107443760	GeneID:107443760	uncharacterized protein isoform X2	XP_071043741.1	complement(join(50784552..50784584,50786139..50786502,50788255..50788310,50788393..50789017,50791232..50791348,50791505..50791731,50792636..50792744,50794639..50794797,50796063..50796254,50801803..50801986,50805424..50805701,50807991..50808103))	CDS	1.18427e-87	378	429	[400, 828]
